********************************************************************************
product = WebSphere Application Server 19.0.0.3 (wlp-1.0.26.cl190320190321-1636)
wlp.install.dir = /opt/ibm/wlp/
server.config.dir = /home/default/app/mc-target/liberty/wlp/usr/servers/defaultServer/
java.home = /home/default/java/jre
java.version = 1.8.0_221
java.runtime = Java(TM) SE Runtime Environment (8.0.5.40 - pxa6480sr5fp40-20190807_01(SR5 FP40))
os = Linux (4.9.184-linuxkit; amd64) (en_US)
process = 319@ae08c72be9da
********************************************************************************
[9/21/19 15:26:07:975 UTC] 000000a0 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:08:077 UTC] 0000008f SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:08:181 UTC] 00000082 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:08:276 UTC] 0000008a SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:08:377 UTC] 00000047 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:08:488 UTC] 0000008f SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:08:580 UTC] 000000b0 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:08:683 UTC] 000000b1 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:08:790 UTC] 000000c4 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:08:885 UTC] 0000004a SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:08:995 UTC] 000000c6 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:09:096 UTC] 000000a8 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:09:188 UTC] 000000b1 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:09:289 UTC] 000000c4 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:09:400 UTC] 000000c6 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:09:484 UTC] 0000008f SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:09:583 UTC] 00000080 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:09:687 UTC] 000000b7 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:09:788 UTC] 000000c6 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:09:884 UTC] 00000059 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:09:991 UTC] 000000b4 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:10:086 UTC] 000000b1 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:10:187 UTC] 0000004a SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:10:293 UTC] 00000093 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:10:295 UTC] 00000093 SystemOut                                                    O whereShouldIGo
[9/21/19 15:26:10:296 UTC] 00000093 SystemOut                                                    O Going to (321, 18)
[9/21/19 15:26:10:402 UTC] 000000cb SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:10:493 UTC] 000000cd SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:10:595 UTC] 00000080 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:10:694 UTC] 00000082 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:10:797 UTC] 000000c2 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:10:897 UTC] 000000a0 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:10:999 UTC] 00000035 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:11:102 UTC] 00000047 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:11:199 UTC] 000000cd SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:11:301 UTC] 000000b4 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:11:402 UTC] 000000b1 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:11:499 UTC] 0000008a SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:11:603 UTC] 00000035 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:11:701 UTC] 00000047 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:11:802 UTC] 000000cb SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:11:907 UTC] 000000c4 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:12:003 UTC] 000000a0 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:12:105 UTC] 0000008f SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:12:215 UTC] 00000080 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:12:307 UTC] 000000a0 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:12:411 UTC] 0000004a SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:12:512 UTC] 00000093 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:12:617 UTC] 000000c2 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:12:729 UTC] 000000cf SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:12:832 UTC] 00000035 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:12:921 UTC] 00000059 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:13:029 UTC] 0000008d SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:13:125 UTC] 000000b1 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:13:231 UTC] 000000c4 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:13:323 UTC] 00000082 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:13:429 UTC] 000000d7 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:13:526 UTC] 000000da SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:13:633 UTC] 000000cb SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:13:730 UTC] 0000008a SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:13:833 UTC] 000000cf SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:13:930 UTC] 00000059 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:14:038 UTC] 000000d3 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:14:134 UTC] 000000d9 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:14:247 UTC] 000000dc SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:14:249 UTC] 000000dc SystemOut                                                    O Main Player HP: 57
[9/21/19 15:26:14:250 UTC] 000000dc SystemOut                                                    O Main Player Level: 1
[9/21/19 15:26:14:251 UTC] 000000dc SystemOut                                                    O Enemy Level: 2
[9/21/19 15:26:14:253 UTC] 000000dc SystemOut                                                    O Attack creature!!!
[9/21/19 15:26:18:280 UTC] 000000b0 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:18:282 UTC] 000000b0 SystemOut                                                    O Main Player HP: 52
[9/21/19 15:26:18:284 UTC] 000000b0 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:26:18:285 UTC] 000000b0 SystemOut                                                    O Enemy Level: 5
[9/21/19 15:26:18:287 UTC] 000000b0 SystemOut                                                    O whereShouldIGo
[9/21/19 15:26:18:288 UTC] 000000b0 SystemOut                                                    O Going to (200, 70)
[9/21/19 15:26:18:376 UTC] 000000c4 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:18:379 UTC] 000000c4 SystemOut                                                    O Main Player HP: 52
[9/21/19 15:26:18:380 UTC] 000000c4 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:26:18:382 UTC] 000000c4 SystemOut                                                    O Enemy Level: 5
[9/21/19 15:26:18:486 UTC] 00000093 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:18:488 UTC] 00000093 SystemOut                                                    O Main Player HP: 52
[9/21/19 15:26:18:490 UTC] 00000093 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:26:18:491 UTC] 00000093 SystemOut                                                    O Enemy Level: 5
[9/21/19 15:26:18:579 UTC] 000000cb SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:18:581 UTC] 000000cb SystemOut                                                    O Main Player HP: 52
[9/21/19 15:26:18:583 UTC] 000000cb SystemOut                                                    O Main Player Level: 1
[9/21/19 15:26:18:585 UTC] 000000cb SystemOut                                                    O Enemy Level: 5
[9/21/19 15:26:18:686 UTC] 000000da SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:18:688 UTC] 000000da SystemOut                                                    O Main Player HP: 52
[9/21/19 15:26:18:689 UTC] 000000da SystemOut                                                    O Main Player Level: 1
[9/21/19 15:26:18:690 UTC] 000000da SystemOut                                                    O Enemy Level: 5
[9/21/19 15:26:18:781 UTC] 000000c4 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:18:783 UTC] 000000c4 SystemOut                                                    O Main Player HP: 52
[9/21/19 15:26:18:785 UTC] 000000c4 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:26:18:786 UTC] 000000c4 SystemOut                                                    O Enemy Level: 5
[9/21/19 15:26:18:885 UTC] 00000035 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:18:886 UTC] 00000035 SystemOut                                                    O Main Player HP: 52
[9/21/19 15:26:18:888 UTC] 00000035 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:26:18:889 UTC] 00000035 SystemOut                                                    O Enemy Level: 5
[9/21/19 15:26:18:980 UTC] 000000b4 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:18:982 UTC] 000000b4 SystemOut                                                    O Main Player HP: 52
[9/21/19 15:26:18:983 UTC] 000000b4 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:26:18:984 UTC] 000000b4 SystemOut                                                    O Enemy Level: 5
[9/21/19 15:26:19:085 UTC] 00000080 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:19:087 UTC] 00000080 SystemOut                                                    O Main Player HP: 52
[9/21/19 15:26:19:088 UTC] 00000080 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:26:19:089 UTC] 00000080 SystemOut                                                    O Enemy Level: 5
[9/21/19 15:26:19:184 UTC] 000000dd SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:19:186 UTC] 000000dd SystemOut                                                    O Main Player HP: 52
[9/21/19 15:26:19:188 UTC] 000000dd SystemOut                                                    O Main Player Level: 1
[9/21/19 15:26:19:189 UTC] 000000dd SystemOut                                                    O Enemy Level: 5
[9/21/19 15:26:19:290 UTC] 0000004a SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:19:292 UTC] 0000004a SystemOut                                                    O Main Player HP: 52
[9/21/19 15:26:19:294 UTC] 0000004a SystemOut                                                    O Main Player Level: 1
[9/21/19 15:26:19:296 UTC] 0000004a SystemOut                                                    O Enemy Level: 5
[9/21/19 15:26:19:386 UTC] 000000ea SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:19:389 UTC] 000000ea SystemOut                                                    O Main Player HP: 52
[9/21/19 15:26:19:390 UTC] 000000ea SystemOut                                                    O Main Player Level: 1
[9/21/19 15:26:19:391 UTC] 000000ea SystemOut                                                    O Enemy Level: 5
[9/21/19 15:26:19:498 UTC] 000000ed SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:19:500 UTC] 000000ed SystemOut                                                    O Main Player HP: 52
[9/21/19 15:26:19:501 UTC] 000000ed SystemOut                                                    O Main Player Level: 1
[9/21/19 15:26:19:503 UTC] 000000ed SystemOut                                                    O Enemy Level: 5
[9/21/19 15:26:19:587 UTC] 00000082 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:19:589 UTC] 00000082 SystemOut                                                    O Main Player HP: 52
[9/21/19 15:26:19:590 UTC] 00000082 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:26:19:592 UTC] 00000082 SystemOut                                                    O Enemy Level: 5
[9/21/19 15:26:19:699 UTC] 000000b0 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:19:701 UTC] 000000b0 SystemOut                                                    O Main Player HP: 52
[9/21/19 15:26:19:703 UTC] 000000b0 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:26:19:704 UTC] 000000b0 SystemOut                                                    O Enemy Level: 5
[9/21/19 15:26:19:792 UTC] 000000dd SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:19:794 UTC] 000000dd SystemOut                                                    O Main Player HP: 52
[9/21/19 15:26:19:796 UTC] 000000dd SystemOut                                                    O Main Player Level: 1
[9/21/19 15:26:19:797 UTC] 000000dd SystemOut                                                    O Enemy Level: 5
[9/21/19 15:26:19:900 UTC] 0000004a SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:19:902 UTC] 0000004a SystemOut                                                    O Main Player HP: 52
[9/21/19 15:26:19:904 UTC] 0000004a SystemOut                                                    O Main Player Level: 1
[9/21/19 15:26:19:905 UTC] 0000004a SystemOut                                                    O Enemy Level: 5
[9/21/19 15:26:19:995 UTC] 000000e7 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:19:997 UTC] 000000e7 SystemOut                                                    O Main Player HP: 52
[9/21/19 15:26:19:999 UTC] 000000e7 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:26:20:000 UTC] 000000e7 SystemOut                                                    O Enemy Level: 5
[9/21/19 15:26:20:102 UTC] 000000ea SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:20:104 UTC] 000000ea SystemOut                                                    O Main Player HP: 52
[9/21/19 15:26:20:105 UTC] 000000ea SystemOut                                                    O Main Player Level: 1
[9/21/19 15:26:20:107 UTC] 000000ea SystemOut                                                    O Enemy Level: 5
[9/21/19 15:26:20:195 UTC] 00000035 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:20:197 UTC] 00000035 SystemOut                                                    O Main Player HP: 52
[9/21/19 15:26:20:199 UTC] 00000035 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:26:20:200 UTC] 00000035 SystemOut                                                    O Enemy Level: 5
[9/21/19 15:26:20:307 UTC] 000000ef SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:20:309 UTC] 000000ef SystemOut                                                    O Main Player HP: 52
[9/21/19 15:26:20:311 UTC] 000000ef SystemOut                                                    O Main Player Level: 1
[9/21/19 15:26:20:312 UTC] 000000ef SystemOut                                                    O Enemy Level: 5
[9/21/19 15:26:20:396 UTC] 0000008f SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:20:398 UTC] 0000008f SystemOut                                                    O Main Player HP: 52
[9/21/19 15:26:20:399 UTC] 0000008f SystemOut                                                    O Main Player Level: 1
[9/21/19 15:26:20:400 UTC] 0000008f SystemOut                                                    O Enemy Level: 5
[9/21/19 15:26:20:503 UTC] 000000e4 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:20:505 UTC] 000000e4 SystemOut                                                    O Main Player HP: 52
[9/21/19 15:26:20:507 UTC] 000000e4 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:26:20:508 UTC] 000000e4 SystemOut                                                    O Enemy Level: 5
[9/21/19 15:26:20:601 UTC] 000000e8 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:20:603 UTC] 000000e8 SystemOut                                                    O Main Player HP: 52
[9/21/19 15:26:20:605 UTC] 000000e8 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:26:20:606 UTC] 000000e8 SystemOut                                                    O Enemy Level: 5
[9/21/19 15:26:20:704 UTC] 000000ee SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:20:706 UTC] 000000ee SystemOut                                                    O Main Player HP: 52
[9/21/19 15:26:20:707 UTC] 000000ee SystemOut                                                    O Main Player Level: 1
[9/21/19 15:26:20:708 UTC] 000000ee SystemOut                                                    O Enemy Level: 5
[9/21/19 15:26:20:709 UTC] 000000ee SystemOut                                                    O Main Player HP: 52
[9/21/19 15:26:20:710 UTC] 000000ee SystemOut                                                    O Main Player Level: 1
[9/21/19 15:26:20:711 UTC] 000000ee SystemOut                                                    O Enemy Level: 1
[9/21/19 15:26:20:712 UTC] 000000ee SystemOut                                                    O Attack creature!!!
[9/21/19 15:26:24:141 UTC] 000000f9 SystemOut                                                    O unprovokedAttackShouldIAttackBack
[9/21/19 15:26:24:143 UTC] 000000f9 SystemOut                                                    O Main Player HP: 47
[9/21/19 15:26:24:145 UTC] 000000f9 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:26:24:146 UTC] 000000f9 SystemOut                                                    O Enemy Level: 5
[9/21/19 15:26:24:148 UTC] 000000f9 SystemOut                                                    O Defense attack!!!
[9/21/19 15:26:26:257 UTC] 000000b1 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:26:259 UTC] 000000b1 SystemOut                                                    O Main Player HP: 35
[9/21/19 15:26:26:261 UTC] 000000b1 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:26:26:262 UTC] 000000b1 SystemOut                                                    O Enemy Level: 8
[9/21/19 15:26:26:264 UTC] 000000b1 SystemOut                                                    O whereShouldIGo
[9/21/19 15:26:26:265 UTC] 000000b1 SystemOut                                                    O Going to (220, 323)
[9/21/19 15:26:26:355 UTC] 000000eb SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:26:357 UTC] 000000eb SystemOut                                                    O Main Player HP: 35
[9/21/19 15:26:26:359 UTC] 000000eb SystemOut                                                    O Main Player Level: 1
[9/21/19 15:26:26:361 UTC] 000000eb SystemOut                                                    O Enemy Level: 8
[9/21/19 15:26:26:461 UTC] 00000093 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:26:463 UTC] 00000093 SystemOut                                                    O Main Player HP: 35
[9/21/19 15:26:26:464 UTC] 00000093 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:26:26:465 UTC] 00000093 SystemOut                                                    O Enemy Level: 8
[9/21/19 15:26:26:555 UTC] 000000b4 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:26:557 UTC] 000000b4 SystemOut                                                    O Main Player HP: 35
[9/21/19 15:26:26:558 UTC] 000000b4 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:26:26:559 UTC] 000000b4 SystemOut                                                    O Enemy Level: 8
[9/21/19 15:26:26:657 UTC] 000000f6 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:26:659 UTC] 000000f6 SystemOut                                                    O Main Player HP: 35
[9/21/19 15:26:26:660 UTC] 000000f6 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:26:26:661 UTC] 000000f6 SystemOut                                                    O Enemy Level: 8
[9/21/19 15:26:26:764 UTC] 00000035 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:26:766 UTC] 00000035 SystemOut                                                    O Main Player HP: 35
[9/21/19 15:26:26:767 UTC] 00000035 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:26:26:768 UTC] 00000035 SystemOut                                                    O Enemy Level: 8
[9/21/19 15:26:26:865 UTC] 0000008f SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:26:866 UTC] 0000008f SystemOut                                                    O Main Player HP: 35
[9/21/19 15:26:26:867 UTC] 0000008f SystemOut                                                    O Main Player Level: 1
[9/21/19 15:26:26:868 UTC] 0000008f SystemOut                                                    O Enemy Level: 8
[9/21/19 15:26:26:960 UTC] 0000008d SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:26:963 UTC] 0000008d SystemOut                                                    O Main Player HP: 35
[9/21/19 15:26:26:964 UTC] 0000008d SystemOut                                                    O Main Player Level: 1
[9/21/19 15:26:26:966 UTC] 0000008d SystemOut                                                    O Enemy Level: 8
[9/21/19 15:26:27:064 UTC] 000000b1 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:27:065 UTC] 000000b1 SystemOut                                                    O Main Player HP: 35
[9/21/19 15:26:27:066 UTC] 000000b1 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:26:27:067 UTC] 000000b1 SystemOut                                                    O Enemy Level: 8
[9/21/19 15:26:27:167 UTC] 000000f6 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:27:169 UTC] 000000f6 SystemOut                                                    O Main Player HP: 35
[9/21/19 15:26:27:170 UTC] 000000f6 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:26:27:171 UTC] 000000f6 SystemOut                                                    O Enemy Level: 8
[9/21/19 15:26:27:278 UTC] 000000a8 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:27:279 UTC] 000000a8 SystemOut                                                    O Main Player HP: 35
[9/21/19 15:26:27:281 UTC] 000000a8 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:26:27:282 UTC] 000000a8 SystemOut                                                    O Enemy Level: 8
[9/21/19 15:26:27:393 UTC] 000000c4 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:27:394 UTC] 000000c4 SystemOut                                                    O Main Player HP: 35
[9/21/19 15:26:27:396 UTC] 000000c4 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:26:27:397 UTC] 000000c4 SystemOut                                                    O Enemy Level: 8
[9/21/19 15:26:27:480 UTC] 000000cb SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:27:482 UTC] 000000cb SystemOut                                                    O Main Player HP: 35
[9/21/19 15:26:27:483 UTC] 000000cb SystemOut                                                    O Main Player Level: 1
[9/21/19 15:26:27:485 UTC] 000000cb SystemOut                                                    O Enemy Level: 8
[9/21/19 15:26:27:573 UTC] 000000f6 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:27:575 UTC] 000000f6 SystemOut                                                    O Main Player HP: 35
[9/21/19 15:26:27:576 UTC] 000000f6 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:26:27:578 UTC] 000000f6 SystemOut                                                    O Enemy Level: 8
[9/21/19 15:26:27:675 UTC] 0000004a SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:27:676 UTC] 0000004a SystemOut                                                    O Main Player HP: 35
[9/21/19 15:26:27:678 UTC] 0000004a SystemOut                                                    O Main Player Level: 1
[9/21/19 15:26:27:679 UTC] 0000004a SystemOut                                                    O Enemy Level: 8
[9/21/19 15:26:27:771 UTC] 0000008d SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:27:773 UTC] 0000008d SystemOut                                                    O Main Player HP: 35
[9/21/19 15:26:27:775 UTC] 0000008d SystemOut                                                    O Main Player Level: 1
[9/21/19 15:26:27:776 UTC] 0000008d SystemOut                                                    O Enemy Level: 8
[9/21/19 15:26:27:878 UTC] 000000b0 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:27:880 UTC] 000000b0 SystemOut                                                    O Main Player HP: 35
[9/21/19 15:26:27:882 UTC] 000000b0 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:26:27:883 UTC] 000000b0 SystemOut                                                    O Enemy Level: 8
[9/21/19 15:26:27:978 UTC] 000000f6 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:27:980 UTC] 000000f6 SystemOut                                                    O Main Player HP: 35
[9/21/19 15:26:27:982 UTC] 000000f6 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:26:27:983 UTC] 000000f6 SystemOut                                                    O Enemy Level: 8
[9/21/19 15:26:28:072 UTC] 000000eb SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:28:074 UTC] 000000eb SystemOut                                                    O Main Player HP: 35
[9/21/19 15:26:28:076 UTC] 000000eb SystemOut                                                    O Main Player Level: 1
[9/21/19 15:26:28:077 UTC] 000000eb SystemOut                                                    O Enemy Level: 8
[9/21/19 15:26:28:182 UTC] 000000f5 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:28:184 UTC] 000000f5 SystemOut                                                    O Main Player HP: 35
[9/21/19 15:26:28:186 UTC] 000000f5 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:26:28:187 UTC] 000000f5 SystemOut                                                    O Enemy Level: 8
[9/21/19 15:26:28:277 UTC] 000000b0 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:28:278 UTC] 000000b0 SystemOut                                                    O Main Player HP: 35
[9/21/19 15:26:28:279 UTC] 000000b0 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:26:28:280 UTC] 000000b0 SystemOut                                                    O Enemy Level: 8
[9/21/19 15:26:28:372 UTC] 000000f6 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:28:374 UTC] 000000f6 SystemOut                                                    O Main Player HP: 35
[9/21/19 15:26:28:375 UTC] 000000f6 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:26:28:376 UTC] 000000f6 SystemOut                                                    O Enemy Level: 8
[9/21/19 15:26:28:478 UTC] 000000eb SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:28:480 UTC] 000000eb SystemOut                                                    O Main Player HP: 35
[9/21/19 15:26:28:481 UTC] 000000eb SystemOut                                                    O Main Player Level: 1
[9/21/19 15:26:28:482 UTC] 000000eb SystemOut                                                    O Enemy Level: 8
[9/21/19 15:26:28:579 UTC] 00000082 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:28:580 UTC] 00000082 SystemOut                                                    O Main Player HP: 35
[9/21/19 15:26:28:581 UTC] 00000082 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:26:28:582 UTC] 00000082 SystemOut                                                    O Enemy Level: 8
[9/21/19 15:26:28:676 UTC] 000000ec SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:28:678 UTC] 000000ec SystemOut                                                    O Main Player HP: 35
[9/21/19 15:26:28:680 UTC] 000000ec SystemOut                                                    O Main Player Level: 1
[9/21/19 15:26:28:681 UTC] 000000ec SystemOut                                                    O Enemy Level: 8
[9/21/19 15:26:28:780 UTC] 00000059 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:28:881 UTC] 000000eb SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:28:977 UTC] 000000b4 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:29:085 UTC] 000000b0 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:29:189 UTC] 000000ec SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:29:283 UTC] 000000eb SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:29:390 UTC] 00000082 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:29:489 UTC] 000000da SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:29:584 UTC] 000000cb SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:29:692 UTC] 000000a8 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:29:815 UTC] 00000082 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:29:889 UTC] 0000004a SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:29:997 UTC] 0000008d SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:30:096 UTC] 000000eb SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:30:288 UTC] 00000080 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:30:310 UTC] 00000082 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:30:395 UTC] 000000da SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:30:491 UTC] 000000ec SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:30:599 UTC] 000000a8 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:30:704 UTC] 000000b1 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:30:793 UTC] 0000008d SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:30:901 UTC] 000000eb SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:30:999 UTC] 00000035 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:26:31:099 UTC] 000000f5 SystemOut                                                    O shouldIAttackCreature
